content,score,Label
Aplikasinya menyulitkan dan rumit. poli yang ingin dikunjungi tidak tersedia. Jadwal pemeriksaan juga cuma tersedia 2 hari kedepan. Ini bukannya membantu pasien tapi mempersulit padahal kita ingin memeriksakan kesehatan secara baik bukanya dipersulit begini. Masih lebih bagus penggunaan P3K,1,Negatif
"Cetak kartu, harus kirim email yg berbeda satu sama lain, padahal masih 1 nomer kartu keluarga. Update no hp gak bisa karna sudah verifikasi otp nomer hp itu malah gak bisa save dan muncul error ""silakan lengkapi nomer telpon dahulu"". begitu trus sampe nguras pulsa hp gara2 notif OTP, iniKan aplikasi aneh. Pengaduan sejak tgl 13 gak kunjung di respon. Aplikasi busuk.",1,Negatif
Ini aplikasi gimana? Saat masukkan data tlp / email knapa tidak sesuai? padahal sudah isi sesuai data. Suruh tlp call center ama pandawa susah. WA Blm dibales juga. Huft....saya liat udah ada yg komplain sama juga tp tdk segera diperbaiki???? Knpa?????,1,Negatif
"Sudah daftar auto debit, di aplikasi juga sudah ada keterangan kalo sudah terdaftar auto debit. Eh, saldo sudah kepotong, tapi di aplikasi mobile JKN masih ada tagihan.",1,Negatif
"Bukannya mempermudah tapi malah mempersulit. Verifikasi SMS lama bgt nunggunya. Katanya harus isi pulsa, saya sudah dua kali isi pulsa tetep aja ga bisa. Udah ganti nomor lain tetep aja ga bisa, nomor yng satunya juga sudah diisi pulsa. Tolong perbaiki",1,Negatif
"Aplikasi apaan ini? Bikin susah ajh. Heran sama negeri ini apa"" dipersulit. Pake apps ini gak bisa daftar, meminimalisir tunggakan sih ok, tapi sesuaikan dengan kualitas aplikasinya dong. Kalo belum sanggup kualitas aplikasi mending gak usah gini sistemnya. Udah ajh normal ! 1 Sept semua pake debit, aplikasi masih gini. Miris !",1,Negatif
"Sangat membantu tp juga sangat menjengkelkan.karna sering suruh upgrade pdhl baru seminggu gak buka aplikasi. Mana loding ya lama, pdhl sinyal wifi bagus",1,Negatif
"Apk gajelas udh 3hari gabisamasuk. Daftar nya sih gampang, pas mau masuk nya gak bisa terus. (Untuk sementara waktu tidak bisa masuk silahkan coba kembali beberapa saat) masa udh 3hari kaya gitu terus. Apk apaan. Bukanya membantu malah bikin pusing.",1,Negatif
"Ini aplikasinya kenapa ya? Semua layanan tidak bisa. Sampai report layanan aplikasi pun tidak bisa. Pakai WA pun buat nge cek status kepesertaan, looping terus. Trus saya musti lapor kemana ini???? Dikasih link di WA tapi setelah klik malah link hantu gak bisa dibuka. Aneh banget untuk sekelas program pemerintah. Makin kacau!!!",1,Negatif
update terbaru malah tidak bisa reservasi pelayanan dan tidak bisa melakukan perubahan data. ini bersifat urgent!!! Bagaimana dgn Team IT -nya??? seharusnya tidak ada maslah di aplikasi mengingat semua harus dimulai dari aplikasi ini. PAYAHHHH,2,Negatif
"Mau daftar susah bgt lama bgt,kirim otp lewat sms ga masuk2,sering muncul notifikasi error atau cek internet padahal wifi lancar. Untung kemaren di pendaftaran IGD sempat foto berkas bpjs si debay. Kalo ngga ga tau dah riwehnya gmn pas ditanyain bpjs debay.",3,
Dana saya bulan januari dan februari 2020. Di tarik 2x. Saya sdh menghubungi kantor bpjs terdekat. Tetapi dana yg januari belum di kembalikan. Hanya bupan februari yg di kembalika. Sangat kecewa dgn pelayanan bpjs. Tidak bisa kasih jawaban. Hanya suruh menunggu2 trs. Sampe 5 bulan di tunggu2 gk ada tanggapan sama sekali.,1,Negatif
Sangat membantu dan memberikan pelayanan terbaik untuk kesehatan keluarga saya,5,Positif
Susah banget mau masuk pendaftaran peserta baru udh masukkin no KK malah kembali ke menu awal..trable selalu..kok bisa susah masuk lewat aplikasi yaa Udh nyoba dr layar awal tp knp kembali ke awal lagi blm ngetik no KK juga Captha nya..hadeehhh.. Pdhl system Online,2,Negatif
"Hbs di update kemudian logout, kemudian login lg. Malah keterangan nomor bpjs dan pasword tidak sesuai, padahal sudah sesuai semua. Kemudian pilih ganti password, masukan no hp. Loh malah ada keterangan nomor hp tidak sesuai, nomor hp yg diinformasikan malah nggak tau nomor siapa? Tolong penjelasannya bpjs. Apakah akun saya digunakan oleh org yg nomornya tertera di informasi?",1,Negatif
Parah banget! Adanya apk online ini untuk mempermudah pendaftaran suapa ga terlalu ngantri kalau daftar langsung . Tapi apa saya coba daftar online tidak bisa! Di infokann harus daftar minimal H- 1 kmrn daftar tidak bisa. Daftar kembali hari H tetap denganbtulisan tersebut lalau saya rubah jadi tanggal hari besoknya infonya dokter tidak ada hahah Kocak sekali yaa! Saya tlp bpjs tidaj ada masalah . Tlp pihak Rs bilangnya system eror . Percuma ga guna apknya saya hrs ttp antri lama di RS nya haha,1,Negatif
"Jlek kali,untuk daftar aplikasi nya aj gak bisa udah dimasukkan no hp yg aktif gak datang datang pesan OTP ny.udah diganti juga no ny tetap gak mau.dibulang karena jaringan padahal jaringan bagus udah Berjam jam nunggu ny gak juga mau",1,Negatif
"Tolong yaaa secepatnya diperbaiki, sy mau mendaftar tapi kode Verifikasi no telpon nggak dikirim-kirim!! Ini gimana sih sebenernya, saya itu mau ke dokter! Udh di ulang berapa kali dengan nomor yang berbeda tetap tidak bisa, padahal pakai wifi dns ktanya dlm keadaan offline, gimana sih",1,Negatif
No hp saya salah di mobile jkn dan email sayaa kosong setelah saya update aplikasi jkn terus giliran saya mau masukin no hp yg aktif yg saya pakai dri dulu sampe sekrg engga ganti² mau verifikasi aja susah bgt gagal mulu dan gak bisa disimpan Aneh nyaa lg email sayaa pun sama tdk bisaa di simpan kenapa bisa bgtu sebab kalau harus kekantor cabang jarak nya sangat jauh tdak ada yg dekat dri rumah,3,
"Aplikasi tambah ribet bukannya tambah simpel, untuk perubahan nomer aja ribet banget dan password, masih enakan yg dulu, lupa password tinggal kirim ke email",1,Negatif
"Layanan bpjs benar-benar harus diperbaiki. Via telpon disuruh sampaikan pengaduan via mobile jkn. Sedangkan sudah 1minggu sebelum telpon bpjs, sudah menyampaikan pengaduan via mobile jkn, tapi tidak respon sama sekali. Ribet.",1,Negatif
"Ada bug yg parah bngt buat gw, setiap gw mau masukin kode otp buat syarat auto debit pasti aplikasi langsung freeze stelah masukin angka pertama, udh 4 kali coba tetep hasilnya sama, sumpah ini meresahkan, tolong di fix",2,Negatif
"Saya kasih bintang 1 ,coz saya pengguna mobile jkn lama ,saya sudah terdaftar namun setelah di update kok saya masukan no jkn dan pasword tidak terdaftar ....!!! Harus daftar ulang lagi,cuman kok tidak bisa soalnya no hpnya berbeda saat daftar pertama jadi tidak bisa daftar jkn mobile .",1,Negatif
Tolong diperbaiki aplikasinya.katanya online biar lebih cepet dan proses bisa dilakukan dirumah.tp kalo aplikasi kayak gini bukanya bikin cepet tapi malah bikin ribet nyusahin. Bagi lansia yang g punya hp trus gimna ngurusnya . Saran saya seharusnya bisa melayani offline jg,1,Negatif
"Ini bener2 sistem membuat ribet, saya udah download, kemaren saya udah melakukan perubahan data melalui Pandawa, pindah dari perusahaan menjadi mandiri, tapi setelah saya mau daftar masuk ke jkn, urusan nya ribet , saya di paksa untuk pembayaran melalui autodebet, setelah saya ok kan, saya pilih non bank dan langsung ke i-saku , terus di katakan klo email saya tidak sesuai format. Saya malah di suruh merubah data saya. aplikasi yg begitu ribet menurut saya yg pemula di aplikasi JKN ini .",1,Negatif
"Selamat siang mohon maaf sebelumnya tapi saya sudah registrasi dengan data yg benar secara 3kali berturut-turut, tapi disaat saya ingin login malah data / password saya disalahkan oleh aplikasi alhasil saya belum bisa login, bagaimana untuk solusinya? Untuk call care BPJS 165 pun nomornya tidak aktif, CHIKABOT juga slalu jawabannya terjadi kesalahan tolong solusinya terimakasih",1,Negatif
"Saya bingung dengan ApL ini. Saya Log-in katanya belum tersaftar, saya daftar katanya sudah terdaftar dan diauruh Verifikasi email or sms, pas saya masukin email saya ternyata muncul kata-kata ""Email tidak sesuai yang didaftarkan Mobile JKN bahkan Nomor hape juga sama padahal saya baru pertamakali instal Mobile JKN",1,Negatif
"Aplikasi pemerintah sebagian besar pasti sangat buruk. Tidak bisa daftar akun. Tidak dapat kode otp. Padahal sudah mencoba beribu kali menunggu kode otp, tapi tidak kunjung datang. Pantasan saja pemerintah sering kali kebobolan data dsb karena di hack. Bobrok sih.... Sangat mengecewakan",1,Negatif
"aplikasi taik,,,udah satu tahun saya download dan berusaha masuk, tapi selalu gagal dikarenakan belum terdaftar tulisannya atau gak no captcha salah. padahal tiap bulan selalu coba login sampai skrg belum bisa juga,,,sedangkan sebelumnya bisa ketika di hape lainnya",1,Negatif
"Anehh mau verif nomor hp, tapi pesannya gk masuk masuk... gimana mau daftarnya ini",1,Negatif
"Makin update makin gak bisa diakses, login susah apa"" susah, ini apknya gak bisa diupdate lebih bagus ap, kenapa stiap ada update dg fitur baru tpi malah rusak, tolong dong diperbaiki untuk kenyamanan bersama.",1,Negatif
"tolong jangan dipersulit lahh , udah bisa masuk aplikasi karena dulu dapet i kodenya tuh susah minta ampun, sekarang harus verifikasi i juga, udah berbagai cara dilakukan i sampe hapus aplikasi berkali-kali.. apa lagi nomer yang dulu udah nggak bisa kn harus diganti.. ini apa harus ke kantor BPJS nya juga biar tambah lama lagi.. masalah nya saya butuh nya sekarang bukan.. tolong diperbaiki permasalahannya ;(",1,Negatif
"Tidak seperti seblum updated, setiap akan masuk selalu isi data user, dsb. Tidak otomatis langsung tersimpan user name, dan jika mau keluar aplikasi harus beberapa kali cancel (out).",2,Negatif
"tidak bisa di akses padahal data"" saya sudah saya masukan dengan benar.... & sesuai dengan kartu tapi salah terus... yg eror guwe apa aplikasinya yg gak guna kecewa.",1,Negatif
"Aplikasi sudah berjalan baik hanya saja terkadang terjadi bug dan load terlalu lama, saran juga untuk diperbagus tampilan UI di update berikutnya :))",5,Positif
"Tidak bisa update email, sehingga tidak bisa cetak kartu secara mandiri. Saat email sudah diverifikasi, tombol simpan tidak berfungsi, tidak menyimpan data. Kalau mau cetak kartu harus screenshot",1,Negatif
"Minta perbaharui aplikasi, setelah di perbaharui malah makin ""ANCUR"" gx bisa login, padahal sudah ada akun,,,, Terpaksa pakai aplikasi ini karna butuh .. Update sistem terus setiap mau buka aplikasi ini😏",1,Negatif
"Kenapa aplikasi untuk memperingan rakyat selalu aja ada masalah? Saya update aplikasi malah ga bisa masuk chaptapun ga ada keluar, tolong lebih diperbaiki sekelas nasional negara apa tidak bisa membayar pembuat aplikasi berkopeten minimal dites terlebih dahulu, aplikasi pelayanan kok lancarnya bisa kalah sama aplikasi tiktok",1,Negatif
"Ini gimana mau daftar aja susah, padahal udah pakai kartu prabayar, pulsa juga udh melebihi, tapi tetap aja gak bisa, katanya kartunya gak bisa dipakai, malah disuruh melapor kelayanan bpjs, ini sih bukan mempermudah tapi mempersulit sekali",1,Negatif
"Keren sekarang setelah update yg terbaru, mau ubah data dan lain"" sudah gampang dan g ribet lagi. Yg sebelumnya selalu ngeblank tiap mau ubah data dengan nomor hp tidak terlihat sehingga tidak bisa konfirmasi apapun. Sekarang g perlu repot"" ke kantor bpjs kesehatan untuk melakukan perubahan data, pindah faskes. Terima kasih sekarang mobile jkn sudah lebih baik.",5,Positif
"Minta update terus. Kalau tidak diupdate ga bisa buka, namun data lama harus mulai dari awal mana no bpjs ga semudah aplikasi lain, dan passwordnya dibuka min. Satu bulan sekali hiks..",1,Negatif
"Ini bagaimana? saya sudah mempunyai akun dan no virtual, tapi saat saya ingin membayar di indomaret tidak ada tagihan, kemudian saya coba bayar di tokopedia tapi tidak bisa, tertulis tagihan sudah dibayarkan, saya cek.aplikasi jkn tertulisan ""penangguhan pembayaran"", saya isi saldo mobile cash saldo pun terisi tapi tagihan tetap tidak ada dan saldo tidak berkurang, gimana saya bisa bayar!!!!!! BAGAIMANA SAYA BISA GUNAKAN BPJS SAYA??? TOLONG DONG DI ATASI MASALAH INI SECEPATNYA.",1,Negatif
Kenapa pemerintah tidak mencari seorang yang ahli untuk membuat aplikasi yang bagus.. Ini betul-betul abal-abal. Masak masukin nomer telpon gak bisa. Katanya nomer sudah terdaftar. Terdaftar dari mana wong nomernya juga baru. Saya ganti nomer lain juga gitu.,1,Negatif
"Mau daftar ngga bisa, no hp.nya beda sama yang di data kartu, suruh ganti no telp yg sesuai sama kartunya tapi telpon 1500400 ngga bisa udah dari kemarin2 dicoba beberapa kali ngga bisa, wa ke nomor cs bpjs disuruh ubah datanya di apk ... Tolong lah... apa saya datang ke kantornya aja langsung?",5,Positif
"Semenjak update, sya mau log in gk bisa, saya gk ada rubah password dll, udah coba klik lupa password kirim by email n nomer yg sblumnya terdaftar, malah nomer, dan email lain yg terdaftar di NIK saya. Jujur aneh banget ini.. Takutnya data saya malah di ambil oleh pihak yg gk bertanggung jawab, sekelas aplikasi pelayanan pemerintah kok jadi kacau 🥲",1,Negatif
"Ini sy beberapa kali coba masuk dan gagal dikode vefikasi,jaringan tidak stabil infonya padahal jaringan sy stabil,tolong diperbaiki system nya sy dan keluarga butuh pindah paskes,klo suruh hub call center buat apa aplikasi ini??",3,
"Versi terbaru bukannya makin bagus malah makin koplak, fitur banyak yg di gembok di klik ga ada respon, FAQ banyak keterangannya yg kepotong, kartu pun ga bisa di klik..fungsi app ini buat apa dong?",1,Negatif
"Handphon saya selalu ada peringatan "" ( Demi keamanan, aplikasi mobile JKN tidak bisa berjalan pada emulator atau perangkat yang telah dilakukan root ) terus aplikasi keluar atau menutup sendiri. Padahal hp saya tidak di root dan sebelumnya bisa pakai aplikasi JKN ini. Saya pakai aplikasi Root checker tidak terdeteksi root.",1,Negatif
"Aneh, aplikasi pemerintahan kok kaya gini, dikit-dikit update, updatenya siang hari pula, susah login, banyak bug, udah bayar bulanan yang gak sedikit, tapi masih di bikin ribet, developer aplikasinya kenapa nih, apa anggarannya banyak yang di sunat?",1,Negatif
Kenapa ketika log in sllu muncul tulisan anda sudah mencapai batas penggunaan pada perangkat yang anda gunakan.. Sampai di uinstal trus instal ulang sama aja stiap log in sperti itu mohon jawabannya. ? Alamat email yg tertara di playstore mana yah???,3,
Bad aplikasi. Minta update sudah di update. Tp tidak bisa diakses dan terdeteksi hp di root. Padahal hp dari awal beli sama sekali ga dioprek oprek. Mohon kejelasan dan update versi baru yg lainya agar bs di gunakan aplikasi ini,1,Negatif
"Mau log in, aplikasi sudah di upgrade, sudah klik lupa pasword, sudah masukkan no hp, ket nya no yg terdaftar di bpjs adl no ini, pdhl no nya sama 😅 tapi tetep aja kagak bisa 😪😪",1,Negatif
aplikasi yang sangat membantu untuk fasilitas kesehatan,5,Positif
Sangat kurang dalam pelayanan nya terutama pada saat mau mendaftar harus pake no HP yang mana lama banget kirim kode Verifikasi. Sangat di sayangkan padahal aplikasi yang memudahkan tapi sangat minim pengembangan nya,1,Negatif
"Bagi yang maw instal dipikir2 lagi yaw. Aplikasi apaan nih?? Tiap maw buka, Eh malah OBAT NYAMUK aja yg kelihatan. Padahal kuota saya 50G n udh 4G. Ga ada membantu- membantunya sama sekali. Klo kayak gini terus, nunggu saya uninstal aja nanti.",1,Negatif
"Aplikasi yg merepotkan, update lokasi faskes salah pencet aja harus nunggu 3bln lagi, anggota keluarga yg lain sudah gak bisa diupdate lagi... Kasihan kalau keluarganya sering pindah dinas... Harusnya membuat aplikasi itu yg membantu mempermudah... Ini malah merepotkan saja...",1,Negatif
"Sudah download berpa.kali, captcha nya gk muncul2. Kirain jaringan saya yg jelek. Uda dicoba paket data dg smua provider , tetap gk bisa. Tp buka aplikasi lain bisa. Aaaah uninstal aj..",1,Negatif
"kode otp oyyyy dari pagi ampek siang kode otp ngk ke kirim 😡😡 malah nyalahin ngk ada jaringan, padahal jaringan nya udh kenceng, bener² bikin kesel",1,Negatif
"Sekarang jadi susah kalau mau login aplikasi yg hrs pake no bpjs/ nik ktp, padahal dulu saya login pake email skrg ngga bisa udh mskn no bpjs/ nik ktp + password tetep salah, minta verifikasi ngga di kirim"", , ,",1,Negatif
"Knp sy nunggak lama bayar bpjs krn apk. abal"" bngt. No Bpjs sdh dimasukkan, no NIK jg sudah, no HP yg terdaftar jg sudah. Pesan yg keluar tidak terdaftar, atau no hp salah. Mohon dong bikin apk yg simple n profesional Ini hp baru jp lama sdh lama error",1,Negatif
"Susah sekali, kemarin mau daftar autodebit: nul.. Gangguan terus. Sekarang mau update email, verifikasi sms berulang2 tulisannya salah kode padahal sudah benar kodenya, sampai 5x Kok gini amat..",2,Negatif
Aplikasi burik.. Masa login ga bisa password dan username udah pas jawaban sistem data tidak ditemukan aplikasi taik ga jelas.. Bikin emosi aja.. Minta reset password tak masukin email pas daftar dan balasan email tidak sesuai sistem.. Ngakak gua aplikasi burik banget,1,Negatif
"Saya mau proses pendaftaran peserta baru ternyata masih ada bugs di field no kartu keluarga, saya masukan no kartu keluarga tidak bisa lanjut karena belum terdaftar di disdukcapil, padahal data sudah update disdukcapil, saya input NIK malah bisa lanjut.. Mohon bugs bisa diperbaiki di aplikasi jkn mobile. Terima kasih",1,Negatif
"Masuk login susah ada bacaan ' Anda sedang login pada device yg berbeda,Sesi login anda pada device ini habis,silakan coba lagi. ??? Sebumnya bisa pas minta ganti pin udh di perbarui malah muncul notif sepeeti diatas 😅",3,
"Ini jujur gak ada gunanya, bukannya mempermudah tapi jadi kayak lebih dipersulit, buat daftar aja susahnya minta ampun padahal internet lancar. Trus gunanya ada aplikasi ini apa sebenarnya? Udah saya uninstall karna percuma, buang waktu aja jatuhnya",1,Negatif
Setelah update malah gak bisa masuk. Padahal password & nomer kartu sudah benar. Setelah liat komenan yg lain ternyata banyak yg sama. Mohon segera ditindaklanjuti. Atau emang aplikasinya sudah error gk bs dipakai,1,Negatif
Kenapa aplikasinya gak bisa digunakan?? Suruh update sudah di update masih juga gak bisa.. suruh ke PANDAWA.. sama saja ribet bolak balik.. tolong diperbaiki supaya mempermudah masyarakat.. aplikasi pelayanan sistem online yg lain kok pada mudah muda.. saran saja: mungkin bisa minta bantuan yg ahli dalam membuat aplikasi.. terimakasih,1,Negatif
"Saya mau merubah data peserta tidak bisa. saya WA lewat PANDAWA Juga tidak ada respon. Setiap saya Lakukan perubahan Data , Di suruh verifikasi Dulu. Tapi ketika saya Verfikfikasi selalu tidak bisa. Dengan bahasa, Alamat email dan nomer tidak terdaftar.",1,Negatif
"Tidak bisa digunakan. Saya lupa password. Mau reset password tapi tidak bisa, katanya email tidak sesuai referensi sistem. Sudah jelas saya pakai email tersebut bahkan masih tersimpan email dari bpjs saat pendaftaran. Sama sekali tidak berkualitas.",5,Positif
"Apk nya error terus harus daftar berulang ulang,, udah daftar bener ngisi captcha nya malah salah lagi, terus di masalah pembayaran aku udah bayar di apk lain tapi di rekening masih juga kesedot tiap tanggal 15 nya padahal tanggal 13 udah bayar,, jadi double bayarnya kan,",1,Negatif
"sudah update ke versi paling baru, pas klik lupa password, isi nomor bpjs, isi nomor hp, minta kode bverivikasi ga ada sms malah ada keterangan jaringan tidak stabil, padahal buka yutub ngebut.......",1,Negatif
"Jadi ribet. Masa gak bisa login karena perangkat udh dipake beberapa user. Padahal kan user itu masih 1 keluarga. Di update bukannya mempermudah malah mempersulit. Mending ky kemarin2 dah gak usah update segala, lebih mudah dan lebih simple.",1,Negatif
"Pingin download kartu anak tdk bisa, karena hrs memaaukan email, setelah msk ubah data utk memasukan email tp hrs memasukan no HP dulu, setelah memasukan no HP dan verifikasi, saat akan simpan muncul peringatan ""SIMPAN NO HP DULU' begitu terus berulang-ulang, tlg segera diperbaiki karena perlu utk cetak kartu",3,
"Alhamdulillah keanggotaan mulai dari 2013 tidak pernah bermasalah, pendaftaran mobile bila kesulitan segera ke faskes pertama hingga semu lancar, pelayanan kesehatan selalu lancar. Terima kasih.",5,Positif
"Login susah, daftr susah, mau pasang nomor hp kelamaan gak sekalian satu jam nunggunya ??? Captha susahhh pdhl dah bener masukin nya. Ini gunanya buat apa sii ? Mempermudah atau mempersulit?? Gini ni yg bikin orang sakit, di pancing trus emosinya haruss mengikuti gunakan aplikasi, tp aplikasinya menyebalkan.",1,Negatif
Aplikasi yang sangat kurang sempurna.. Verifikasi nomor handphone aja sampe 10 kali lebih masih belum bisa.. Tidak usah pakai aplikasi kalau belum siap untuk digunakan.. Daripada bikin kecewa banyak orang..,1,Negatif
"Serius ini aplikasi ada jam kerjanya? Daftar jam 9 malam muncul keterangan "" JAM AKSES TIDAK SESUAI "" sekarang udah selsai masukin NIK dll, tinggal verifikasi OTP aja ga muncul-muncul.. udah pakek 2 nomer HP berbada juga ga muncul"".. udah nyoba selama 1,5 jam masih aja ga muncul tu kode OTP",1,Negatif
"Setelah log out akun tidak bisa masuk lagi..! Pakai lupa password nomer verifikasi gak dapet dapet,slalu notif nya bilang sinyal tidak stabil.. Padahal sudah pake koneksi macem2 masih ga bisa.. Tolong dibantu!!",1,Negatif
Apk nya buruk tidak dikasih panduan untuk mengoperasionalkan..beli apk mahal mahal tapi tidak bisa digunakan max oleh masyarakat,1,Negatif
"Aplikasinya jelek sekali tiap mau digunakan loadingnya lama, tiap buka ada pembaharuan wajib di perbaharui tapi makin kesini makin susah masuk, tolonglah kita udah bayar iuran tiap bulan tidak pernah telat jarang pakai juga, paling tidak aplikasinya diperbaiki, niatnya mau mempermudah dan praktis tapi malah ribet banget gara2 loading gagal",1,Negatif
"Tolong diperbaiki aplikasinya, sudah daftar malah eror ditunggu konfirmasinya di email g pernah ada. Giliran mau daftar ulang no hp g bisa di pake katanya sudah digunakan, tp akun yg sebelumnya di buat g pernah bisa dibuka. Ke konter di tolak. Trus sy harus kemana???? Padahal cuma mau cek aktifasi kartu aj.",1,Negatif
top bgt tp haruse kode OTP ga cm lewat sms..ada pake wa lbh simple,5,Positif
"Ribet,sudah terdaftar tapi password tidak sesuai standar terus suruh ganti password,option harus dikirim ke nomor hp atau email yang terdaftar padahal posisi hp hilang ujung2nya suruh wa PANDAWA Itupun ribet,haaaaaaaahhhhhh",1,Negatif
"Capek banget sama aplikasi ini, sudahlah saat bikin akun nya ribet. Sekarang saat ambil antrian selalu gagal. Notifnya terus aja dibilangnya offline, padahal jaringan baik baik aja. Aplikasi lain dibuka aman aman aja",1,Negatif
"Saya sudah biasa menggunakan utk keperluan terkain bpjs kesehata, terutama untuk booking no antrean, tapi kenapa bulan sekarang sya ga bisa booking muncul keterangan ""user ini sudah tidak dapat di gunakan"" padahal ga pernah saya utak atik dari terahir di gunakan, bahkan iuran sudah terbayar....tong segera di perbaiki",1,Negatif
"Pembaruan tapi ga bisa dibuka Kenapa tidak bisa dibuka ,, aplikasi jln tidak bisa berjalan di emulator apa maksudnya bos ,, hp saya ga saya root yang dulunya lancar aja buka aplikasi ini ,, sekarang malah Kya gini bos ga jelas Hp saya ga pernah saya root bos ,, perbaiki lah aplikasi ini seperti semula",1,Negatif
"Setelah update jadi susah login, ""Transaksi belum dapat diproses, silahkan coba beberapa saat lagi"". Gitu terus dari kemarin. Aplikasi pemerintah kok macam gini modelnya, terus buat apa nyuruh update kalo jadi gak bisa d akses gini coba...",2,Negatif
"login ko salah password terus padahal saya cuma punya 2 password ini ko gk bisa2, mau reset passwrd verifikasi cuma lewat No.Hp yg kebetulan No.Hp itu sudah mati kenapa gak ada option bisa verifikasi via email? hub chatbot juga samimawon lempar sana sini, dikasih link docs. buat daftar layanannya gak bisa juga ""closeform"" hadeeehh.. ujung2 nya emg mentok tlp callcentre juga.",2,Negatif
"Lucu banget aplikasinya, mau daftar aja ga bisa, padahal no hp yg digunakan sama sekali blum pernah dipakai untuk mendaftar mobile jkn di hp yg saya gunakan dan juga hp anggota keluarga terdekat, tolonglah diperbaiki, ini saya jadi benar benar tidak bisa menggunakan fasilitas ini sama sekali",1,Negatif
"Jangan selalu dikit dikir upgrade dong,, apalagi susah bgt buat di sambungin ke server rumah sakitnya.. jadi sama aja harus daftar ke rs nya langsung dan gaa bsa daftar dr aplikasi..",3,
"Tolong sistem di buat sepraktis mungkin,misal dlm 1 KK terdaftar BPJS ketika akan ada perubahan sprti faskes tdk perlu buat akun 1 per 1. Sangat meribetkan. Ktika k kantor bpjs kes. Diminta ubah d Jkn Mobail. Sedangkan aplikasinya malah mempersulit bkn mempermudah.sangat2 tdk membantu aplikasi ini. Blm lagi mau buka akun sndri nomor dibilang salah,padahal jelas2 nomor yg sama.ribeeeet bgt.",1,Negatif
Mau masuk ke pendaftaran susah harus login dulu daftar no hp sedang kan udah ganti no hp mau aftar lagi respon lambat,3,
Update trus sih buruk banget.. hp sya jadul memori ga banyak tolong dong konsisten. Aplikasi buat sederhana aja.. kayak mana sih malah nyusahin..,1,Negatif
Balik'in versi lama Woi merugikan sekali update terus login di versi 34.0 pake Gmail sandi pun juga gampan sekarang setelah update versi 35.0 kq kartu tidak terdaftar terus bagai mana ini. Jangan mempersulit masyarakat. Update hanya untuk mempersulit buat apa Woi percuma..😠😠😠,1,Negatif
Sudah hampir 20 kali mencoba verifikasi wajah tetap gagal. Apk ga ada manfaatnya,1,Negatif
"Aplikasinya belum aksesibel bagi disabilitas netra. Dari segi tampilan, penambahan peserta dan metode pembayaran. Mohon untuk developer aplikasi segera diperbaiki, agar pengguna disabilitas netra seperti saya bisa mengakses aplikasi JKN secara mandiri. Terima kasih.",3,
"Koneksi tidak stabil terus, padahal sudah dicoba lewat data seluler dan WiFi tetap aja, bagusan yang dulu, Semoga ke diperbaiki, kasian yg mau berobat",3,
"Efisien membantu mempermudah pendaftaran secara mobile tanpa bawa kartu, tapi stiap bukak aplikasi selalu minta update.. apanya sih yg berubah stiap bulan. Huh",4,Positif
"Udah daftar melalui online, udah selesai juga pelayanan nya, terus mau ambil tiket online buat besok nya tapi tidak bisa karna harus ""memberikan rating di halaman rating"", pas saya klik menu rating tulisan ""tidak tersedia pelayanan"" Mohon maaf nih, tolong lah kalo rekrut tim developer aplikasi dana nya jgn di korup pak, alhasil begini ga saling sinkron, khawatir suatu saat ada pasien yg gawat darurat keburu wasalam gegara harus booking tiket antrian dulu",1,Negatif
"Maksudnya bagaimana tiba-tiba seperti ini : ""Demi menjaga keamanan, aplikasi Mobile JKN tidak bisa berjalan pada Emulator"". Tidak bisa masuk menu, tolong segera diperbaiki..!",1,Negatif
"Kebanyakan update, cuma gak dibuka berapa hari aja suruh update, update mulu update muluk aplikasi besar lain gak gini gini amat, walaupun gak di update juga bisa dipake. Ini enggak, apaansik yg diubah kok updateeeeeee muuluuuukkkkk gak dibuka beberapa hari doang disuruh updaaatttteeeee capek gua!! Mendingan lu kirim dah tuh kartu kerumah! Bilang mau ngirim gak dikirim kirim!!",2,Negatif
Giliran udah login.. Suruh update terus.. Pilih iya kebali ke play store... Ternyata udah update. Klik buka..suruh update lg. .bolak balik ajah.. Pilih tidak update..tpi Keluar aplikasi... Mohon pencerahan nya..,1,Negatif
Minta update terus... Tiba di update malahan nggak bisa masuk...make minta pin segala...tapi pin nya nggak pernah muncul via SMS... Mentang-mentang plat merah kerja secara amatir nggak apa-apa...siapa yg berani menggugat 👿👿👿,1,Negatif
"Aplikasi penting, aplikasi pemerintah tapi kenapa minta di upgrade terus..? Baru d upgrade awal bulan lalu eh mibggu ke 3 uda harus upgrade lg.. 😢😢😢😢 proses penanganan sampai lambat karna harus uprgade apk dulu baru bsa d buka kartu nya buat daftar ke admin klinik 😭😭😭",1,Negatif
"Versi 3.4.0 bermasalah, tdk bisa digunakan dan sdh lama tidak ada perbaikan. Dan setiap ada keluhan jawabannya pasti cuma copas doang. Brp anggaran yg sdh dikeluarkan utk pembuatan dan pemeliharaan aplikasi tdk berguna ini.",1,Negatif
Minta update udah di update mau melakukan perubahan data aplikasinya gak jalan. Kemarin sebelum di update sampe habis pulsaku karna kode otp gak bisa di input ke apliksi. Gimana sih ini aplikasinya,1,Negatif
